ea01id;ea01dtemis;ea01dtentrega;ea01vlr10
16643211;14/07/2023;29/07/2023;164.2333333
16642959;14/07/2023;29/07/2023;220.7376623
16643170;14/07/2023;29/07/2023;365.0164502
16643082;14/07/2023;29/07/2023;41.84502165
16643662;14/07/2023;29/07/2023;288.9341991
16643095;14/07/2023;29/07/2023;140.5320346
16644311;14/07/2023;29/07/2023;217.8307359
16643790;14/07/2023;29/07/2023;290.0536797
16643190;14/07/2023;29/07/2023;93.57142857
16643105;14/07/2023;29/07/2023;36.3038961
16644959;14/07/2023;29/07/2023;137.5419913
16644515;14/07/2023;29/07/2023;437.8277056
16644617;14/07/2023;07/09/2023;124.9809524
16644801;14/07/2023;29/07/2023;197.2160173
16642282;14/07/2023;29/07/2023;1560.312554
16642453;14/07/2023;29/07/2023;703.3753247
16644846;14/07/2023;29/07/2023;467.3060606
16643543;14/07/2023;29/07/2023;438.1497835
16643754;14/07/2023;29/07/2023;249.6008658
16644454;14/07/2023;29/07/2023;346.878355
16644231;14/07/2023;29/07/2023;491.4030303
16644086;14/07/2023;29/07/2023;58.87359307
16641733;14/07/2023;29/07/2023;98.41515152
16644273;14/07/2023;29/07/2023;291.4649351
16644389;14/07/2023;29/07/2023;163.1792208
16644639;14/07/2023;19/08/2023;86.4004329
16642508;14/07/2023;29/07/2023;422.5437229
16644658;14/07/2023;19/09/2023;108.2683983
16643478;14/07/2023;29/07/2023;258.2558442
16640265;14/07/2023;31/07/2023;83.51385281
16644152;14/07/2023;29/07/2023;508.9597403
16643013;14/07/2023;29/07/2023;584.6220779
16644921;14/07/2023;29/07/2023;233.2445887
16644590;14/07/2023;29/07/2023;2055.813853
16644773;14/07/2023;29/07/2023;369.9619048
16644071;14/07/2023;29/07/2023;66.65454545
16643380;14/07/2023;29/07/2023;83.51774892
16644886;14/07/2023;29/07/2023;163.2285714
16643889;14/07/2023;29/07/2023;183.8632035
16642856;14/07/2023;29/07/2023;4030.610823
16642226;14/07/2023;29/07/2023;1053.210823
16642169;14/07/2023;29/07/2023;1090.258442
16642104;14/07/2023;29/07/2023;1185.37013
16643116;14/07/2023;29/07/2023;61.05627706
16643842;14/07/2023;29/07/2023;222.7324675
16642340;14/07/2023;29/07/2023;395.9268398
16642770;14/07/2023;29/07/2023;122.9294372
16643430;14/07/2023;29/07/2023;596.7069264
16643728;14/07/2023;29/07/2023;288.9341991
16644010;14/07/2023;29/07/2023;563.0831169
16644342;14/07/2023;29/07/2023;163.8484848
16644679;14/07/2023;26/07/2023;270.8073593
16643341;14/07/2023;29/07/2023;277.7718615
16644101;14/07/2023;29/07/2023;335.4580087
16643688;14/07/2023;29/07/2023;307.2640693
16641714;14/07/2023;29/07/2023;145.9896104
16643987;14/07/2023;29/07/2023;150.85671
16643951;14/07/2023;29/07/2023;338.6017316
16643913;14/07/2023;29/07/2023;94.4047619
16643815;14/07/2023;27/07/2023;150.9666667
16645023;14/07/2023;29/07/2023;72.90822511
16642398;14/07/2023;29/07/2023;502.3354978
16643592;14/07/2023;29/07/2023;507.8181818
16643863;14/07/2023;29/07/2023;225.3861472
16660157;17/07/2023;31/07/2023;238.961039
16656681;17/07/2023;01/08/2023;554.8008658
16658584;17/07/2023;01/08/2023;334.1619048
16651286;17/07/2023;31/07/2023;1115.151948
16659791;17/07/2023;02/08/2023;140.7714286
16658894;17/07/2023;01/08/2023;122.7484848
16659729;17/07/2023;29/07/2023;249.9666667
16659022;17/07/2023;01/08/2023;604.1004329
16658980;17/07/2023;01/08/2023;113.5588745
16651217;17/07/2023;31/07/2023;1078.42381
16659853;17/07/2023;29/07/2023;554.1675325
16656657;17/07/2023;01/08/2023;61.57099567
16659361;17/07/2023;01/08/2023;477.3987013
16658930;17/07/2023;01/08/2023;191.4896104
16653003;17/07/2023;30/08/2023;9170.924242
16659465;17/07/2023;01/08/2023;528.7337662
16659597;17/07/2023;21/07/2023;528.7337662
16659984;17/07/2023;24/07/2023;11.1030303
16659285;17/07/2023;30/08/2023;688.4242424
16658048;17/07/2023;31/07/2023;441.0480519
16659227;17/07/2023;01/08/2023;207.6606061
16658868;17/07/2023;01/08/2023;185.3865801
16658666;17/07/2023;01/08/2023;899.9359307
16653019;17/07/2023;24/07/2023;552.6675325
16659096;17/07/2023;01/08/2023;786.4623377
16651358;17/07/2023;27/07/2023;1066.112987
16666255;18/07/2023;02/08/2023;105.1692641
16666047;18/07/2023;02/08/2023;146.0562771
16667850;18/07/2023;31/07/2023;37.68354978
16664709;18/07/2023;31/07/2023;484.1774892
16666233;18/07/2023;02/08/2023;108.6021645
16666153;18/07/2023;21/07/2023;413.1818182
16666036;18/07/2023;24/07/2023;98.37229437
16667823;18/07/2023;31/07/2023;23.62813853
16666063;18/07/2023;02/08/2023;141.7147186
16664661;18/07/2023;31/07/2023;397.8753247
16664570;18/07/2023;31/07/2023;926.8411255
16670825;19/07/2023;01/08/2023;223.4917749
16670048;19/07/2023;02/08/2023;94.13073593
16672355;19/07/2023;20/07/2023;164.75671
16673790;19/07/2023;03/08/2023;115.9311688
16673863;19/07/2023;03/08/2023;339.5662338
16674048;19/07/2023;03/08/2023;290.7090909
16674074;19/07/2023;03/08/2023;90.97748918
16674810;19/07/2023;03/08/2023;350.2883117
16679100;19/07/2023;03/08/2023;184.5463203
16670338;19/07/2023;01/08/2023;89.37575758
16670359;19/07/2023;02/08/2023;115.0103896
16670386;19/07/2023;02/08/2023;261.5419913
16670624;19/07/2023;02/08/2023;126.1943723
16670850;19/07/2023;01/08/2023;70.89350649
16671173;19/07/2023;01/08/2023;273.0519481
16673060;19/07/2023;03/08/2023;1001.504762
16673294;19/07/2023;03/08/2023;99.65584416
16673455;19/07/2023;02/08/2023;143.9935065
16674327;19/07/2023;31/07/2023;4809.301299
16674092;19/07/2023;03/08/2023;117.0307359
16678312;19/07/2023;03/08/2023;660.2857143
16678264;19/07/2023;03/08/2023;234.8311688
16678997;19/07/2023;03/08/2023;66.1974026
16674112;19/07/2023;03/08/2023;636.0922078
16673938;19/07/2023;29/07/2023;416.35671
16673878;19/07/2023;03/08/2023;2546.668398
16673810;19/07/2023;03/08/2023;485.3376623
16678329;19/07/2023;03/08/2023;328.4051948
16670788;19/07/2023;30/08/2023;249.7385281
16673222;19/07/2023;03/08/2023;297.5142857
16670897;19/07/2023;01/08/2023;223.4917749
16670872;19/07/2023;01/08/2023;223.4917749
16674036;19/07/2023;03/08/2023;51.86623377
16681080;19/07/2023;03/08/2023;27.85238095
16671073;19/07/2023;03/08/2023;451.55671
16670988;19/07/2023;03/08/2023;454.5324675
16670151;19/07/2023;03/08/2023;543.1151515
16673373;19/07/2023;03/08/2023;296.4744589
16678195;19/07/2023;03/08/2023;295.1406926
16678141;19/07/2023;03/08/2023;204.9753247
16671882;19/07/2023;02/08/2023;570.2545455
16671621;19/07/2023;02/08/2023;288.4190476
16673898;19/07/2023;01/08/2023;363.6329004
16671593;19/07/2023;29/07/2023;263.4878788
16671510;19/07/2023;01/08/2023;315.3151515
16670922;19/07/2023;03/08/2023;368.595671
16673976;19/07/2023;03/08/2023;149.8580087
16681050;19/07/2023;31/07/2023;79.11688312
16670195;19/07/2023;01/08/2023;448.6207792
16679119;19/07/2023;03/08/2023;393.9987013
16670550;19/07/2023;02/08/2023;91.95194805
16673399;19/07/2023;03/08/2023;380.9809524
16673171;19/07/2023;25/07/2023;438.5034632
16674458;19/07/2023;03/08/2023;49.87965368
16670745;19/07/2023;02/08/2023;269.8393939
16674434;19/07/2023;03/08/2023;104.017316
16673318;19/07/2023;03/08/2023;188.6961039
16673127;19/07/2023;22/09/2023;108.2683983
16673088;19/07/2023;09/09/2023;124.9809524
16673109;19/07/2023;22/08/2023;86.4004329
16672992;19/07/2023;03/08/2023;259.1004329
16674188;19/07/2023;03/08/2023;199.2164502
16674846;19/07/2023;03/08/2023;247.1008658
16679046;19/07/2023;03/08/2023;415.8064935
16673265;19/07/2023;03/08/2023;145.3376623
16679012;19/07/2023;03/08/2023;236.182684
16670078;19/07/2023;01/08/2023;207.5593074
16670005;19/07/2023;01/08/2023;364.2134199
16673344;19/07/2023;03/08/2023;145.3376623
16678293;19/07/2023;03/08/2023;660.2857143
16670068;19/07/2023;01/08/2023;165.1181818
16670674;19/07/2023;03/08/2023;220.8883117
16670717;19/07/2023;01/08/2023;130.8627706
16671973;19/07/2023;01/08/2023;134.9874459
16672966;19/07/2023;31/07/2023;182.0376623
16674003;19/07/2023;01/08/2023;300.4848485
16672383;19/07/2023;31/07/2023;151.6047619
16673147;19/07/2023;03/08/2023;209.2987013
16673039;19/07/2023;03/08/2023;318.0943723
16678084;19/07/2023;03/08/2023;1044.402597
16671734;19/07/2023;02/08/2023;1184.087013
16671697;19/07/2023;02/08/2023;1170.688312
16670415;19/07/2023;01/08/2023;996.6506494
16678924;19/07/2023;03/08/2023;1779.752381
16678231;19/07/2023;03/08/2023;186.8627706
16672000;19/07/2023;01/08/2023;134.9874459
16670861;19/07/2023;01/08/2023;70.89350649
16671537;19/07/2023;21/07/2023;416.1354978
16670814;19/07/2023;01/08/2023;70.89350649
16674791;19/07/2023;26/07/2023;18.68571429
16670655;19/07/2023;01/08/2023;867.0181818
16670611;19/07/2023;01/08/2023;26.8974026
16670599;19/07/2023;01/08/2023;72.51948052
16670587;19/07/2023;01/08/2023;44.89350649
16670573;19/07/2023;01/08/2023;234.1662338
16670513;19/07/2023;01/08/2023;271.7415584
16670531;19/07/2023;01/08/2023;286.5627706
16688066;20/07/2023;04/08/2023;608.547619
16686437;20/07/2023;31/07/2023;1725.945455
16688084;20/07/2023;31/07/2023;79.11688312
16695011;21/07/2023;05/08/2023;131.0961039
16695043;21/07/2023;05/08/2023;110.4831169
16692679;21/07/2023;05/08/2023;166.8969697
16700987;21/07/2023;05/08/2023;578.1320346
16701086;21/07/2023;05/08/2023;124.5731602
16700562;21/07/2023;05/08/2023;119.578355
16700461;21/07/2023;04/08/2023;205.7311688
16701393;21/07/2023;05/08/2023;72.26493506
16701056;21/07/2023;05/08/2023;153.1904762
16701126;21/07/2023;04/08/2023;479.074026
16701243;21/07/2023;04/08/2023;264.5883117
16694895;21/07/2023;05/08/2023;169.778355
16692865;21/07/2023;05/08/2023;227.5311688
16701213;21/07/2023;03/08/2023;1560.908225
16692509;21/07/2023;05/08/2023;283.3424242
16700602;21/07/2023;05/08/2023;926.9549784
16695060;21/07/2023;05/08/2023;117.682684
16701164;21/07/2023;05/08/2023;264.7679654
16692595;21/07/2023;05/08/2023;223.6051948
16693111;21/07/2023;05/08/2023;520.4809524
16692645;21/07/2023;05/08/2023;252.0770563
16700800;21/07/2023;03/08/2023;2747.958874
16700323;21/07/2023;04/08/2023;1042.600433
16692909;21/07/2023;05/08/2023;261.5008658
16700956;21/07/2023;04/08/2023;696.5238095
16693047;21/07/2023;05/08/2023;378.6705628
16701332;21/07/2023;05/08/2023;101.8510823
16700435;21/07/2023;05/08/2023;492.8424242
16692492;21/07/2023;05/08/2023;99.55757576
16700210;21/07/2023;04/08/2023;659.1441558
16700384;21/07/2023;12/08/2023;113.5588745
16693185;21/07/2023;05/08/2023;83.47056277
16700663;21/07/2023;04/08/2023;236.0601732
16693005;21/07/2023;05/08/2023;233.1969697
16694980;21/07/2023;31/07/2023;90.88571429
16701144;21/07/2023;05/08/2023;307.1298701
16692807;21/07/2023;05/08/2023;204.5792208
16692543;21/07/2023;05/08/2023;103.1545455
16700359;21/07/2023;22/08/2023;205.0766234
16701269;21/07/2023;05/08/2023;349.6445887
16700127;21/07/2023;04/08/2023;97.53939394
16700700;21/07/2023;05/08/2023;1857.28658
16701074;21/07/2023;05/08/2023;122.0415584
16700143;21/07/2023;04/08/2023;936.791342
16700489;21/07/2023;04/08/2023;189.9017316
16700515;21/07/2023;04/08/2023;189.9017316
16701020;21/07/2023;05/08/2023;1077.07013
16692729;21/07/2023;05/08/2023;104.1034632
16701355;21/07/2023;05/08/2023;189.9692641
16701108;21/07/2023;04/08/2023;82.07792208
16705589;24/07/2023;08/08/2023;290.2822511
16703627;24/07/2023;25/08/2023;74.19220779
16704360;24/07/2023;08/08/2023;40.39264069
16703440;24/07/2023;08/08/2023;157.8207792
16705187;24/07/2023;08/08/2023;119.3069264
16705687;24/07/2023;08/08/2023;188.4536797
16705459;24/07/2023;08/08/2023;460.8298701
16704808;24/07/2023;08/08/2023;554.2597403
16705278;24/07/2023;08/08/2023;460.8298701
16708379;24/07/2023;31/07/2023;1011.058874
16703493;24/07/2023;08/08/2023;52.77445887
16704163;24/07/2023;08/08/2023;206.5969697
16703651;24/07/2023;08/08/2023;117.0311688
16705005;24/07/2023;08/08/2023;143.312987
16705324;24/07/2023;08/08/2023;290.2822511
16704070;24/07/2023;08/08/2023;697.8588745
16705367;24/07/2023;08/08/2023;290.2822511
16705417;24/07/2023;08/08/2023;290.2822511
16705229;24/07/2023;08/08/2023;339.4649351
16703874;24/07/2023;08/08/2023;252.2515152
16709062;24/07/2023;10/08/2023;158.6463203
16705720;24/07/2023;08/08/2023;216.8632035
16702785;24/07/2023;09/08/2023;154.069697
16704943;24/07/2023;08/08/2023;133.9930736
16705740;24/07/2023;08/08/2023;151.5484848
16705505;24/07/2023;08/08/2023;276.0411255
16704714;24/07/2023;08/08/2023;771.6878788
16701872;24/07/2023;09/08/2023;157.4463203
16703585;24/07/2023;08/08/2023;80.68225108
16704307;24/07/2023;08/08/2023;318.8186147
16703953;24/07/2023;08/08/2023;260.7709957
16704626;24/07/2023;08/08/2023;266.6077922
16703814;24/07/2023;08/08/2023;99.59177489
16705849;24/07/2023;08/08/2023;26.26363636
16704861;24/07/2023;29/07/2023;223.3722944
16703997;24/07/2023;08/08/2023;350.9692641
16704124;24/07/2023;08/08/2023;139.882684
16704477;24/07/2023;08/08/2023;81.41038961
16705661;24/07/2023;04/08/2023;127.7004329
16705103;24/07/2023;08/08/2023;380.9809524
16704401;24/07/2023;08/08/2023;307.2354978
16705047;24/07/2023;08/08/2023;212.0359307
16704537;24/07/2023;08/08/2023;260.8627706
16704223;24/07/2023;08/08/2023;195.6190476
16703531;24/07/2023;08/08/2023;209.4588745
16705547;24/07/2023;08/08/2023;290.2822511
16705631;24/07/2023;08/08/2023;446.8502165
16716429;25/07/2023;28/07/2023;48.92207792
16718384;25/07/2023;31/07/2023;2784.942857
16715216;25/07/2023;09/08/2023;297.0883117
16710472;25/07/2023;09/08/2023;120.295671
16718419;25/07/2023;31/07/2023;2701.061905
16710334;25/07/2023;09/08/2023;171.6441558
16710516;25/07/2023;09/08/2023;271.2961039
16714602;25/07/2023;09/08/2023;199.6614719
16715161;25/07/2023;09/08/2023;112.7839827
16710306;25/07/2023;09/08/2023;145.3688312
16715193;25/07/2023;09/08/2023;160.1679654
16715176;25/07/2023;09/08/2023;76.62424242
16715508;25/07/2023;09/08/2023;110.7558442
16715523;25/07/2023;09/08/2023;149.547619
16716317;25/07/2023;28/08/2023;190.2285714
16716454;25/07/2023;21/08/2023;220.2142857
16716240;25/07/2023;09/08/2023;495.6441558
16715894;25/07/2023;09/08/2023;399.087013
16716472;25/07/2023;21/08/2023;274.7909091
16712199;25/07/2023;09/08/2023;79.26190476
16710543;25/07/2023;09/08/2023;660.2857143
16715836;25/07/2023;09/08/2023;103.0606061
16710490;25/07/2023;09/08/2023;129.54329
16715258;25/07/2023;09/08/2023;275.0619048
16712452;25/07/2023;09/08/2023;146.0385281
16712054;25/07/2023;09/08/2023;1814.091775
16712764;25/07/2023;09/08/2023;293.5199134
16713599;25/07/2023;28/08/2023;340.0519481
16713789;25/07/2023;28/08/2023;42.38961039
16713800;25/07/2023;28/08/2023;202.1220779
16713820;25/07/2023;28/08/2023;21.19480519
16712515;25/07/2023;09/08/2023;414.2545455
16714430;25/07/2023;09/08/2023;110.3735931
16716271;25/07/2023;09/08/2023;144.5393939
16710285;25/07/2023;09/08/2023;97.33766234
16716290;25/07/2023;09/08/2023;214.7242424
16712393;25/07/2023;09/08/2023;162.3701299
16715810;25/07/2023;09/08/2023;171.3571429
16712545;25/07/2023;09/08/2023;282.5134199
16714782;25/07/2023;09/08/2023;2007.380952
16715856;25/07/2023;09/08/2023;326.4497835
16715340;25/07/2023;09/08/2023;312.2402597
16712218;25/07/2023;09/08/2023;59.78658009
16716516;25/07/2023;09/08/2023;97.32467532
16712500;25/07/2023;09/08/2023;165.7883117
16712475;25/07/2023;09/08/2023;189.8701299
16716418;25/07/2023;21/08/2023;31.79220779
16715378;25/07/2023;09/08/2023;446.7402597
16715308;25/07/2023;09/08/2023;123.5471861
16716439;25/07/2023;21/08/2023;105.3974026
16715925;25/07/2023;09/08/2023;801.6497835
16712359;25/07/2023;02/08/2023;145.3761905
16715573;25/07/2023;09/08/2023;194.2112554
16714453;25/07/2023;09/08/2023;68.95584416
16710617;25/07/2023;05/08/2023;222.0670996
16710594;25/07/2023;09/08/2023;105.4722944
16712317;25/07/2023;09/08/2023;649.0978355
16715985;25/07/2023;09/08/2023;77.00606061
16710446;25/07/2023;09/08/2023;120.0502165
16712179;25/07/2023;09/08/2023;115.6311688
16716351;25/07/2023;21/08/2023;306.4207792
16710421;25/07/2023;09/08/2023;113.8341991
16709462;25/07/2023;28/07/2023;1454.430736
16712570;25/07/2023;09/08/2023;354.7761905
16712250;25/07/2023;09/08/2023;235.6238095
16710235;25/07/2023;08/08/2023;201.5541126
16714832;25/07/2023;09/08/2023;1235.359307
16714698;25/07/2023;09/08/2023;1616.051082
16712034;25/07/2023;09/08/2023;159.6493506
16716492;25/07/2023;09/08/2023;156.3948052
16712135;25/07/2023;09/08/2023;600.1038961
16714741;25/07/2023;09/08/2023;459.9857143
16714876;25/07/2023;09/08/2023;883.8554113
16715327;25/07/2023;09/08/2023;71.62380952
16714920;25/07/2023;09/08/2023;954.0593074
16715086;25/07/2023;09/08/2023;581.2419913
16714997;25/07/2023;09/08/2023;1092.959307
16714966;25/07/2023;09/08/2023;348.3337662
16714587;25/07/2023;09/08/2023;59.78658009
16715038;25/07/2023;09/08/2023;1317.292208
16712598;25/07/2023;09/08/2023;122.1073593
16712674;25/07/2023;09/08/2023;258.5203463
16715544;25/07/2023;09/08/2023;401.1051948
16710572;25/07/2023;09/08/2023;328.3688312
16714526;25/07/2023;09/08/2023;79.26190476
16716108;25/07/2023;09/08/2023;144.608658
16712706;25/07/2023;04/08/2023;224.1463203
16716034;25/07/2023;09/08/2023;161.5545455
16712282;25/07/2023;09/08/2023;334.1519481
16714677;25/07/2023;09/08/2023;786.3926407
16716021;25/07/2023;09/08/2023;74.5982684
16710261;25/07/2023;09/08/2023;225.0220779
16714545;25/07/2023;09/08/2023;69.48658009
16714629;25/07/2023;09/08/2023;218.7445887
16715959;25/07/2023;09/08/2023;333.8935065
16710396;25/07/2023;09/08/2023;101.7238095
16716368;25/07/2023;21/08/2023;47.68831169
16716336;25/07/2023;21/08/2023;42.38961039
16712620;25/07/2023;09/08/2023;443.8965368
16715421;25/07/2023;09/08/2023;443.8965368
16710365;25/07/2023;09/08/2023;171.6441558
16710560;25/07/2023;09/08/2023;73.05627706
16716054;25/07/2023;09/08/2023;443.8965368
16716132;25/07/2023;09/08/2023;433.791342
16716186;25/07/2023;09/08/2023;455.3822511
16714659;25/07/2023;09/08/2023;336.3255411
16714561;25/07/2023;09/08/2023;171.3571429
16712111;25/07/2023;09/08/2023;499.8744589
16712233;25/07/2023;09/08/2023;246.8341991
16715137;25/07/2023;09/08/2023;167.9272727
16716000;25/07/2023;09/08/2023;1977.258442
16722610;26/07/2023;28/08/2023;25.03376623
16723587;26/07/2023;10/08/2023;82.99264069
16723451;26/07/2023;10/08/2023;145.9277056
16723479;26/07/2023;10/08/2023;184.7324675
16726882;26/07/2023;15/08/2023;9159.364069
16727598;26/07/2023;12/08/2023;122.8900433
16723392;26/07/2023;10/08/2023;45.46666667
16729319;26/07/2023;12/08/2023;354.9623377
16729656;26/07/2023;21/08/2023;315.6454545
16729643;26/07/2023;21/08/2023;142.2233766
16729628;26/07/2023;21/08/2023;155.4917749
16723329;26/07/2023;10/08/2023;142.678355
16727562;26/07/2023;12/08/2023;335.6467532
16729252;26/07/2023;12/08/2023;175.6761905
16722140;26/07/2023;10/08/2023;173.7575758
16722194;26/07/2023;10/08/2023;123.3515152
16722216;26/07/2023;10/08/2023;1056.629004
16722102;26/07/2023;10/08/2023;100.2874459
16721734;26/07/2023;10/08/2023;298.5212121
16721616;26/07/2023;10/08/2023;108.6987013
16721918;26/07/2023;10/08/2023;155.1800866
16721836;26/07/2023;10/08/2023;155.1800866
16727575;26/07/2023;12/08/2023;71.46103896
16729613;26/07/2023;12/08/2023;519.1558442
16721558;26/07/2023;10/08/2023;219.0467532
16723430;26/07/2023;10/08/2023;79.92857143
16723567;26/07/2023;10/08/2023;105.2796537
16721804;26/07/2023;10/08/2023;78.98225108
16723628;26/07/2023;10/08/2023;127.6038961
16723653;26/07/2023;10/08/2023;127.6038961
16723678;26/07/2023;10/08/2023;127.6038961
16722309;26/07/2023;28/08/2023;114.6441558
16722324;26/07/2023;28/08/2023;134.4597403
16722343;26/07/2023;28/08/2023;31.79220779
16722354;26/07/2023;28/08/2023;260.3493506
16727632;26/07/2023;12/08/2023;331.8264069
16722374;26/07/2023;28/08/2023;183.3103896
16722392;26/07/2023;28/08/2023;192.9012987
16722428;26/07/2023;28/08/2023;216.7974026
16722447;26/07/2023;28/08/2023;171.7350649
16722487;26/07/2023;28/08/2023;86.0987013
16722502;26/07/2023;28/08/2023;281.4506494
16722520;26/07/2023;28/08/2023;236.6155844
16729264;26/07/2023;12/08/2023;288.6367965
16722539;26/07/2023;28/08/2023;118.8571429
16722577;26/07/2023;28/08/2023;211.0350649
16722595;26/07/2023;28/08/2023;72.41298701
16729671;26/07/2023;12/08/2023;201.8264069
16722623;26/07/2023;28/08/2023;140.0753247
16722640;26/07/2023;28/08/2023;208.8636364
16722040;26/07/2023;10/08/2023;319.3155844
16729184;26/07/2023;12/08/2023;842.5532468
16721886;26/07/2023;10/08/2023;78.98225108
16721964;26/07/2023;10/08/2023;140.9411255
16727507;26/07/2023;12/08/2023;122.8900433
16722004;26/07/2023;10/08/2023;92.11861472
16723405;26/07/2023;08/08/2023;121.8489177
16723515;26/07/2023;10/08/2023;133.6376623
16721700;26/07/2023;10/08/2023;61.78354978
16723541;26/07/2023;10/08/2023;133.6376623
16727585;26/07/2023;12/08/2023;592.1593074
16727608;26/07/2023;12/08/2023;33.56363636
16729218;26/07/2023;12/08/2023;193.5411255
16727378;26/07/2023;12/08/2023;80.93549784
16727618;26/07/2023;12/08/2023;247.1658009
16729137;26/07/2023;12/08/2023;484.3424242
16729230;26/07/2023;12/08/2023;296.4324675
16727155;26/07/2023;12/08/2023;418.4839827
16729242;26/07/2023;12/08/2023;89.32640693
16721654;26/07/2023;10/08/2023;147.4965368
16727486;26/07/2023;12/08/2023;408.8437229
16723349;26/07/2023;10/08/2023;505.9454545
16720478;26/07/2023;21/08/2023;190.2025974
16720644;26/07/2023;21/08/2023;42.38961039
16720783;26/07/2023;21/08/2023;117.4805195
16720462;26/07/2023;21/08/2023;131.9428571
16720848;26/07/2023;21/08/2023;134.6181818
16720966;26/07/2023;21/08/2023;178.2727273
16721441;26/07/2023;21/08/2023;284.1415584
16721460;26/07/2023;21/08/2023;241.9402597
16721480;26/07/2023;21/08/2023;219.4753247
16720439;26/07/2023;21/08/2023;483.974026
16721497;26/07/2023;21/08/2023;255.0779221
16722285;26/07/2023;21/08/2023;94.88311688
16723376;26/07/2023;10/08/2023;106.8922078
16723610;26/07/2023;10/08/2023;121.2796537
16734140;27/07/2023;11/08/2023;495.7415584
16736501;27/07/2023;11/08/2023;204.578355
16734642;27/07/2023;11/08/2023;297.8761905
16735291;27/07/2023;11/08/2023;444.817316
16735555;27/07/2023;04/08/2023;204.5792208
16734464;27/07/2023;11/08/2023;263.0614719
16729928;27/07/2023;28/08/2023;250.4982684
16736257;27/07/2023;11/08/2023;180.5350649
16729810;27/07/2023;28/08/2023;395.6974026
16729738;27/07/2023;21/08/2023;33.56363636
16735973;27/07/2023;30/09/2023;226.6900433
16735903;27/07/2023;11/08/2023;228.7199134
16735931;27/07/2023;11/08/2023;120.0502165
16736484;27/07/2023;11/08/2023;98.07272727
16736717;27/07/2023;11/08/2023;136.7181818
16734046;27/07/2023;09/08/2023;379.3056277
16734412;27/07/2023;11/08/2023;759.7103896
16731932;27/07/2023;31/07/2023;128.3220779
16735611;27/07/2023;05/08/2023;204.5792208
16734838;27/07/2023;11/08/2023;107.3666667
16736727;27/07/2023;11/08/2023;802.6619048
16729708;27/07/2023;21/08/2023;137.6147186
16736587;27/07/2023;05/08/2023;181.795671
16736550;27/07/2023;05/08/2023;181.795671
16736040;27/07/2023;11/08/2023;268.7082251
16736417;27/07/2023;11/08/2023;321.2329004
16735213;27/07/2023;11/08/2023;686.5961039
16735693;27/07/2023;11/08/2023;380.6800866
16734169;27/07/2023;11/08/2023;401.261039
16736166;27/07/2023;11/08/2023;1000.348485
16736302;27/07/2023;11/08/2023;337.5727273
16734732;27/07/2023;11/08/2023;501.1424242
16736369;27/07/2023;11/08/2023;244.5406926
16735820;27/07/2023;11/08/2023;229.4562771
16736452;27/07/2023;11/08/2023;147.9354978
16734664;27/07/2023;11/08/2023;443.8458874
16729723;27/07/2023;21/08/2023;246.0030303
16735957;27/07/2023;11/08/2023;152.2103896
16735877;27/07/2023;11/08/2023;120.0502165
16729748;27/07/2023;21/08/2023;354.0077922
16734387;27/07/2023;11/08/2023;171.0645022
16735132;27/07/2023;11/08/2023;695.895671
16729763;27/07/2023;21/08/2023;368.3073593
16734249;27/07/2023;30/09/2023;386.7060606
16729787;27/07/2023;21/08/2023;186.2064935
16729941;27/07/2023;21/08/2023;92.84588745
16735847;27/07/2023;11/08/2023;158.9307359
16734498;27/07/2023;11/08/2023;130.0688312
16734857;27/07/2023;11/08/2023;318.9753247
16734015;27/07/2023;09/08/2023;244.5030303
16736142;27/07/2023;11/08/2023;209.6991342
16735346;27/07/2023;11/08/2023;491.8649351
16736197;27/07/2023;11/08/2023;71.17705628
16736266;27/07/2023;11/08/2023;95.88051948
16734093;27/07/2023;09/08/2023;619.1077922
16736011;27/07/2023;11/08/2023;152.6363636
16736111;27/07/2023;11/08/2023;638.4229437
16736088;27/07/2023;11/08/2023;219.2926407
16735781;27/07/2023;11/08/2023;936.2701299
16736398;27/07/2023;11/08/2023;236.6809524
16736523;27/07/2023;11/08/2023;277.2601732
16736698;27/07/2023;11/08/2023;438.9199134
16734772;27/07/2023;11/08/2023;190.9649351
16734981;27/07/2023;11/08/2023;482.3463203
16735705;27/07/2023;12/08/2023;451.4251082
16735583;27/07/2023;04/08/2023;204.5792208
16734279;27/07/2023;11/08/2023;280.6805195
16736217;27/07/2023;11/08/2023;466.5640693
16736338;27/07/2023;11/08/2023;269.1064935
16730094;27/07/2023;28/08/2023;261.7233766
16730081;27/07/2023;28/08/2023;238.9073593
16730063;27/07/2023;28/08/2023;81.41645022
16730039;27/07/2023;28/08/2023;169.1753247
16734566;27/07/2023;11/08/2023;230.0147186
16730024;27/07/2023;28/08/2023;405.7865801
16736661;27/07/2023;04/08/2023;181.795671
16730011;27/07/2023;28/08/2023;164.3069264
16735639;27/07/2023;05/08/2023;204.5792208
16736285;27/07/2023;11/08/2023;153.8753247
16735380;27/07/2023;12/08/2023;278.8588745
16736624;27/07/2023;04/08/2023;181.795671
16729996;27/07/2023;28/08/2023;295.2099567
16729982;27/07/2023;28/08/2023;502.7519481
16745823;28/07/2023;12/08/2023;193.6324675
16748051;28/07/2023;12/08/2023;166.1519481
16747819;28/07/2023;12/08/2023;200.7597403
16751693;30/07/2023;14/08/2023;41.56839827
16754284;31/07/2023;15/08/2023;100.35671
